program_id,school_name,city,state,degree_type,program_url,url_status,search_attempts,url_confidence,discovered_url,discovered_url_2,search_query_used,scrape_notes,estimated_year
492,Wilmington College,,Ohio,MOT,,url_found,3,high,https://wordpress.wilmington.edu/wp-content/uploads/2024/10/Tuition-and-Fees.pdf,https://research.com/best-colleges/wilmington-college/tuition-fees,Wilmington College Master of Occupational Therapy tuition cost of attendance,,2024
486,Xavier University,,Ohio,OTD,,url_found,3,high,https://www.xavier.edu/financial-aid/cost-of-attendance/,https://www.xula.edu/financialaid/general-tuition-cost-fees.html,Xavier University Doctor of Occupational Therapy tuition cost of attendance,,
493,"Northeastern State University, Muskogee Campus",,Oklahoma,MOT,,url_found,3,medium,https://academics.nsuok.edu/_resources/documents/cost-of-attendance-MSOT-program-25-26.pdf,https://bigfuture.collegeboard.org/colleges/northeastern-state-university/tuition-and-costs,"Northeastern State University, Muskogee Campus Master of Occupational Therapy tuition cost of attendance",,
494,University of Oklahoma Health Sciences Center,,Oklahoma,MOT,,url_found_low_confidence,3,low,https://financialservices.ouhsc.edu/Departments/Bursars-Office/Tuition-Fees/Tuition-and-Fees-Archives/2022-2023-Tuition-and-Fees-by-Program,https://ou.edu/content/dam/irr/docs/Fact%20Book/fact-book-2023/hsc-pages/23_3_45_hsc_tuition_and_fees.pdf,University of Oklahoma Health Sciences Center Master of Occupational Therapy tuition cost of attendance,,2022
495,Pacific University,,Oregon,OTD,,url_found,3,high,https://www.pacificu.edu/directory/student-affairs/office-financial-aid/tuition-and-fees-program,https://www.pacificu.edu/occupational-therapy-otd/tuition-financial-aid,Pacific University Doctor of Occupational Therapy tuition cost of attendance,,
505,Alvernia University,,Pennsylvania,MOT,,url_found,3,high,https://research.com/best-colleges/alvernia-university/tuition-fees,https://www.alvernia.edu/tuition-residential-costs,Alvernia University Master of Occupational Therapy tuition cost of attendance,,
506,Carlow University,,Pennsylvania,MOT,,url_found,3,high,https://www.carlow.edu/wp-content/uploads/2025/02/OTD-occupational-therapy-cost-of-attendance_UPDATED-2.5.25.pdf,https://www.carlow.edu/admissions-aid/tuition-financial-aid/tuition-fees-25-26/,Carlow University Master of Occupational Therapy tuition cost of attendance,,2025
496,Cedar Crest College,,Pennsylvania,OTD,,url_found,3,medium,https://www.uws.edu/2025-2026-tuition-and-cost-of-attendance-details-doctor-of-occupational-therapy/,https://research.com/best-colleges/cedar-crest-college/tuition-fees,Cedar Crest College Doctor of Occupational Therapy tuition cost of attendance,,2025
497,Chatham University,,Pennsylvania,OTD,,url_found,3,high,https://www.chatham.edu/_documents/_academics/occupational-therapy-elotd-ota-to-otd-tuition-and-fees-chatham-university.pdf,https://chatham.edu/admission-and-aid/undergraduate/cost-and-aid/cost-of-attendance.html,Chatham University Doctor of Occupational Therapy tuition cost of attendance,,
507,Duquesne University,,Pennsylvania,MOT,,url_found,3,high,https://www.duq.edu/academics/university-catalogs/2025-2026-catalog/graduate/tuition-and-fees/index.php,https://www.duq.edu/admission-and-aid/tuition-and-fees/graduate-tuition.php,Duquesne University Master of Occupational Therapy tuition cost of attendance,,2025
498,Duquesne University,,Pennsylvania,OTD,,url_found,3,high,https://www.duq.edu/academics/university-catalogs/2025-2026-catalog/graduate/tuition-and-fees/index.php,https://www.duq.edu/admission-and-aid/tuition-and-fees/index.php,Duquesne University Doctor of Occupational Therapy tuition cost of attendance,,2025
508,Elizabethtown College,,Pennsylvania,MOT,,url_found,3,high,https://research.com/best-colleges/elizabethtown-college/tuition-fees,https://www.prepscholar.com/sat/s/colleges/Elizabethtown-College-tuition-financial-aid,Elizabethtown College MOT tuition fees cost,,
499,Elizabethtown College,,Pennsylvania,OTD,,url_found,3,high,https://research.com/best-colleges/elizabethtown-college/tuition-fees,https://www.etown.edu/offices/financial-aid/tuition-fees.aspx,Elizabethtown College OTD tuition fees cost,,
509,Gannon University,,Pennsylvania,MOT,,url_found,3,high,https://www.gannon.edu/tuition-and-financial-aid/tuition-and-fees/graduate-tuition/,https://www.gannon.edu/tuition-and-financial-aid/tuition-and-fees/,Gannon University Master of Occupational Therapy tuition cost of attendance,,
510,Gwynedd Mercy University,,Pennsylvania,MOT,,url_found,3,high,https://www.gmercyu.edu/admissions-aid/financial-aid-tuition/cost-of-attendance,https://www.gmercyu.edu/admissions-aid/financial-aid-tuition/graduate-tuition-fees,Gwynedd Mercy University Master of Occupational Therapy tuition cost of attendance,,
511,Messiah University,,Pennsylvania,MOT,,url_found,3,high,https://www.messiah.edu/ug-fin-aid/policies-and-resources/2025-2026-policies/financial-information/cost-of-attendance-2025-2026,https://messiah.smartcatalogiq.com/en/2018-2019/graduate-catalog/tuition-fees,Messiah University Master of Occupational Therapy tuition cost of attendance,,2025
512,Misericordia University,,Pennsylvania,MOT,,url_found,3,high,https://www.misericordia.edu/financial-aid/tuition-and-fees/tuition-and-fees-2023-2024,https://resources.finalsite.net/images/v1706629175/misericordia/kg9htgryvnugkmas5hk9/bsinos_MSOT2324costsforwebsitesdocx1.pdf,Misericordia University Master of Occupational Therapy tuition cost of attendance,,2023
513,Moravian University,,Pennsylvania,MOT,,url_found,3,high,https://www.moravian.edu/admissions/cost-of-attendance,https://www.moravian.edu/admissions/tuition-fees-2025-26,Moravian University Master of Occupational Therapy tuition cost of attendance,,
514,Salus University,,Pennsylvania,MOT,,url_found,3,high,https://www.salus.edu/colleges/medicine/global-interprofessional-specialized-programming/low-vision-rehabilitation-programs/application-process/cost-of-attendance.html,https://salus.smartcatalogiq.com/20232024old/salus-university-catalog/tuition-and-scholarships/cost-of-attendance/college-of-health-sciences-education-and-rehabilitation,Salus University Master of Occupational Therapy tuition cost of attendance,,
500,Slippery Rock University,,Pennsylvania,OTD,,url_found,3,medium,https://www.uws.edu/2025-2026-tuition-and-cost-of-attendance-details-doctor-of-occupational-therapy/,https://www.sru.edu/admissions/tuition-and-fees/graduate-tuition-costs,Slippery Rock University Doctor of Occupational Therapy program cost fees,,2025
515,St. Francis University,,Pennsylvania,MOT,,url_found,3,high,https://stfrancis.edu/admissions-aid/financial-aid-services/tuition-fees/,https://www.francis.edu/admissions/tuition-and-fees/graduate-tuition-and-fees,St. Francis University Master of Occupational Therapy tuition cost of attendance,,
516,St. Joseph's University,,Pennsylvania,MOT,,url_found,3,medium,https://www.sju.edu/tuition-fees,https://www.msj.edu/tuition-aid/tuition-costs/index.html,St. Joseph's University MOT tuition fees cost,,
501,St. Joseph's University,,Pennsylvania,OTD,,url_found,3,medium,https://research.com/advice/how-much-does-an-occupational-therapy-degree-program-cost-tuition-fees-total-expense-breakdown,https://www.sju.edu/tuition-fees,St. Joseph's University Doctor of Occupational Therapy tuition cost of attendance,,
517,Temple University,,Pennsylvania,MOT,,url_found,3,high,https://bursar.temple.edu/sites/bursar/files/Tuition_Rates.pdf,https://www.temple.edu/sites/www/files/eOTD%20Program%20Cost%20for%20Website%2CJan%202025_final.pdf,Temple University Master of Occupational Therapy tuition cost of attendance,,
518,Thomas Jefferson University-Center City Campus,,Pennsylvania,MOT,,url_found,3,high,https://www.jefferson.edu/content/dam/academic/rehabilitation-sciences/occupational-therapy/documents/Tuition%20and%20Fees%20CC%20MSOT.pdf,https://research.com/best-colleges/thomas-jefferson-university/tuition-fees,Thomas Jefferson University-Center City Campus Master of Occupational Therapy tuition cost of attendance,,
502,Thomas Jefferson University-Center City Campus,,Pennsylvania,OTD,,url_found,3,high,https://www.jefferson.edu/content/dam/academic/tuition-financial-aid/fy24/tuition-fees-and-room-board-2023-2024-03152024.pdf,https://www.jefferson.edu/content/dam/academic/rehabilitation-sciences/occupational-therapy/documents/Tuition%20and%20Fees%20OTD.pdf,Thomas Jefferson University-Center City Campus Doctor of Occupational Therapy tuition cost of attendance,,2023
519,Thomas Jefferson University-East Falls Campus,,Pennsylvania,MOT,,url_found,3,high,https://www.jefferson.edu/content/dam/academic/rehabilitation-sciences/occupational-therapy/documents/Tuition%20and%20Fees%20CC%20MSOT.pdf,https://www.jefferson.edu/content/dam/academic/rehabilitation-sciences/occupational-therapy/documents/Tuition%20and%20Fees%20EF%20MSOT.pdf,Thomas Jefferson University-East Falls Campus Master of Occupational Therapy tuition cost of attendance,,
503,University of Pittsburgh,,Pennsylvania,OTD,,url_found,3,medium,https://research.com/advice/how-much-does-an-occupational-therapy-degree-program-cost-tuition-fees-total-expense-breakdown,https://www.pacificu.edu/occupational-therapy-otd/tuition-financial-aid,University of Pittsburgh Doctor of Occupational Therapy tuition cost of attendance,,
520,University of Scranton,,Pennsylvania,MOT,,url_found,3,high,https://www.scranton.edu/bursar/tuition-complete-fees-list.shtml,https://www.scranton.edu/bursar/tuition-graduate-students.shtml,University of Scranton Master of Occupational Therapy tuition cost of attendance,,
504,Widener University,,Pennsylvania,OTD,,url_found,3,medium,https://phhp.ufl.edu/academics/phd-and-professional-programs/occupational-therapy-doctorate/tuition-and-scholarship/otd-estimated-cost-of-attendance/,https://www.uws.edu/2025-2026-tuition-and-cost-of-attendance-details-doctor-of-occupational-therapy/,Widener University Doctor of Occupational Therapy tuition cost of attendance,,
521,"University of Puerto Rico, Medical Sciences Center",,Puerto Rico,MOT,,url_found,3,medium,https://research.com/advice/online-occupational-therapy-degree-programs-costs-tuition-and-fees,https://www.studentdoctor.net/schools-database/physical-therapy-school/detail/UOPR-MSC/university-of-puerto-rico-medical-sciences-campus,"University of Puerto Rico, Medical Sciences Center Master of Occupational Therapy tuition cost of attendance",,
522,"Johnson & Wales University, Providence",,Rhode Island,OTD,,url_found,3,medium,https://www.uws.edu/2025-2026-tuition-and-cost-of-attendance-details-doctor-of-occupational-therapy/,https://catalog.jwu.edu/financingyourdegree/tuitionfees/charlotte/charlotte.pdf,"Johnson & Wales University, Providence Doctor of Occupational Therapy tuition cost of attendance",,2025
523,New England Institute of Technology,,Rhode Island,MOT,,url_found,3,high,https://research.com/best-colleges/new-england-institute-of-technology/tuition-fees,https://findmyorbit.com/tuition-fees/new-england-institute-of-technology,New England Institute of Technology MOT tuition fees cost,,
524,Medical University of South Carolina,,South Carolina,OTD,,url_found,3,medium,https://research.com/advice/how-much-does-an-occupational-therapy-degree-program-cost-tuition-fees-total-expense-breakdown,https://education.musc.edu/admissions-aid/tuition-fees/2025-26,Medical University of South Carolina Doctor of Occupational Therapy tuition cost of attendance,,
525,Presbyterian College,,South Carolina,OTD,,url_found,3,medium,https://www.uws.edu/2025-2026-tuition-and-cost-of-attendance-details-doctor-of-occupational-therapy/,https://www.presby.edu/costs-and-aid/tuition-and-fees/,Presbyterian College Doctor of Occupational Therapy tuition cost of attendance,,2025
526,University of South Dakota,,South Dakota,OTD,,url_found,3,medium,https://www.usd.edu/Admissions-and-Aid/Tuition-and-Costs/Undergraduate-Cost-of-Attendance/Undergraduate-Tuition-and-Fees-Detailed,https://www.usd.edu/Admissions-and-Aid/Tuition-and-Costs/Graduate-Cost-of-Attendance/Graduate-Tuition-and-Costs-Detailed,University of South Dakota OTD tuition fees cost,,
530,Belmont University,,Tennessee,MOT,,url_found,3,high,https://www.belmont.edu/academics/majors-programs/otd-occupational-therapy/tuition-aid.html,https://www.belmont.edu/admissions/graduate-professional/tuition-aid.html,Belmont University Master of Occupational Therapy tuition cost of attendance,,
527,Belmont University,,Tennessee,OTD,,url_found,3,medium,https://www.uws.edu/2025-2026-tuition-and-cost-of-attendance-details-doctor-of-occupational-therapy/,https://www.belmont.edu/academics/majors-programs/otd-occupational-therapy/tuition-aid.html,Belmont University Doctor of Occupational Therapy tuition cost of attendance,,2025
528,Lincoln Memorial University,,Tennessee,OTD,,url_found,3,medium,https://www.lmunet.edu/student-financial-services/tuition-and-fees/undergraduate,https://www.lmunet.edu/student-financial-services/tuition-and-fees/graduate-and-professional,Lincoln Memorial University OTD tuition fees cost,,
531,Milligan University,,Tennessee,MOT,,url_found,3,high,https://milligan.edu/admissions/tuition/cost-of-attendance/,https://research.com/best-colleges/milligan-university/tuition-fees,Milligan University Master of Occupational Therapy tuition cost of attendance,,
532,Tennessee State University,,Tennessee,MOT,,url_found,3,high,https://www.tnstate.edu/ot/documents/TSU%20MOT%20PROGRAM%20TUITION%20COSTS%20SU2024.pdf,https://www.tnstate.edu/ot/TSU%20MOT%20PROGRAM%20TUITION%20COSTS.pdf,Tennessee State University Master of Occupational Therapy tuition cost of attendance,,2024
533,Tennessee Wesleyan University - Downtown Knoxville Site,,Tennessee,MOT,,url_found,3,high,https://www.tnwesleyan.edu/tuition-aid/costs/tuition-and-fees-2024-25/,https://www.tnwesleyan.edu/tuition-aid/costs/tuition/,Tennessee Wesleyan University - Downtown Knoxville Site Master of Occupational Therapy tuition cost of attendance,,2024
534,University of Tennessee Health Science Center,,Tennessee,MOT,,url_found,3,medium,https://uthsc.edu/financial-aid/cost-of-attendance/index.php,https://uthscsa.edu/health-professions/programs/doctor-occupational-therapy/tuition-fees,University of Tennessee Health Science Center Master of Occupational Therapy tuition cost of attendance,,
529,University of Tennessee at Chattanooga,,Tennessee,OTD,,url_found,3,medium,https://www.uws.edu/2025-2026-tuition-and-cost-of-attendance-details-doctor-of-occupational-therapy/,https://www.utc.edu/enrollment-management-and-student-affairs/financial-aid-and-scholarships/cost-of-attendance,University of Tennessee at Chattanooga Doctor of Occupational Therapy tuition cost of attendance,,2025
544,Abilene Christian University,,Texas,MOT,,url_found,3,high,https://research.com/best-colleges/abilene-christian-university/tuition-fees,https://bigfuture.collegeboard.org/colleges/abilene-christian-university/tuition-and-costs,Abilene Christian University MOT tuition fees cost,,
535,Abilene Christian University,,Texas,OTD,,url_found,3,high,https://bigfuture.collegeboard.org/colleges/abilene-christian-university/tuition-and-costs,https://acu.edu/admissions-aid/online/tuition-fees/,Abilene Christian University Doctor of Occupational Therapy tuition cost of attendance,,
536,Baylor University,,Texas,OTD,,url_found,3,high,https://onestop.web.baylor.edu/cost-payment/tuition-other-fees/tuition,https://otd.robbins.baylor.edu/post-professional-otd/tuition-financial-aid,Baylor University Doctor of Occupational Therapy tuition cost of attendance,,
537,Texas Tech University Health Sciences Center,,Texas,OTD,,url_found,3,high,https://uthscsa.edu/health-professions/programs/doctor-occupational-therapy/tuition-fees,https://www.ttuhsc.edu/financial-aid/coa.aspx,Texas Tech University Health Sciences Center Doctor of Occupational Therapy tuition cost of attendance,,
538,Texas Woman's University,,Texas,OTD,,url_found,3,medium,https://twu.edu/occupational-therapy/graduate-programs/doctor-of-occupational-therapy-entry-level/otd-tuition-and-annual-cost-estimates/,https://twu.edu/bursar/tuition-fees/,Texas Woman's University Doctor of Occupational Therapy tuition cost of attendance,,
539,U.S. Army Medical Center of Excellence/Baylor University,,Texas,OTD,,url_found,3,medium,https://otd.robbins.baylor.edu/entry-level-otd/entry-level-otd-tuition-financial-aid,https://military.robbins.baylor.edu/occupational-therapy/entry-level-otd/tuition-financial-aid,U.S. Army Medical Center of Excellence/Baylor University Doctor of Occupational Therapy tuition cost of attendance,,
545,University of Mary Hardin-Baylor,,Texas,MOT,,url_found,3,high,https://www.prepscholar.com/sat/s/colleges/University-of-Mary-Hardin-Baylor-tuition-financial-aid,https://www.umary.edu/admission-aid/tuition-and-costs/graduate-tuition-costs,University of Mary Hardin-Baylor Master of Occupational Therapy tuition cost of attendance,,
546,"University of St. Augustine for Health Sciences, Austin Campus",,Texas,MOT,,url_found,3,medium,https://www.usa.edu/college-of-rehabilitative-sciences/master-of-occupational-therapy-mot/mot-tuition-fees/,https://www.usa.edu/college-of-rehabilitative-sciences/doctor-occupational-therapy/otd-tuition-fees/,"University of St. Augustine for Health Sciences, Austin Campus Master of Occupational Therapy tuition cost of attendance",,
540,"University of St. Augustine for Health Sciences, Austin Campus",,Texas,OTD,,url_found,3,medium,https://www.usa.edu/college-of-rehabilitative-sciences/doctor-occupational-therapy/otd-tuition-fees/,https://www.usa.edu/college-of-rehabilitative-sciences/master-of-occupational-therapy-mot/mot-tuition-fees/,"University of St. Augustine for Health Sciences, Austin Campus Doctor of Occupational Therapy tuition cost of attendance",,
541,"University of St. Augustine for Health Sciences, Dallas Campus",,Texas,OTD,,url_found,3,medium,https://www.usa.edu/college-of-rehabilitative-sciences/doctor-occupational-therapy/otd-tuition-fees/,https://www.usa.edu/college-of-rehabilitative-sciences/master-of-occupational-therapy-mot/mot-tuition-fees/,"University of St. Augustine for Health Sciences, Dallas Campus Doctor of Occupational Therapy tuition cost of attendance",,
542,University of Texas Health Science Center at San Antonio,,Texas,OTD,,url_found,3,high,https://students.uthscsa.edu/financial-aid/school-of-health-professions-cost-of-attendance/,https://twu.edu/occupational-therapy/graduate-programs/doctor-of-occupational-therapy-entry-level/otd-tuition-and-annual-cost-estimates/,University of Texas Health Science Center at San Antonio Doctor of Occupational Therapy tuition cost of attendance,,
543,University of Texas Medical Branch,,Texas,OTD,,url_found,3,medium,https://phhp.ufl.edu/academics/phd-and-professional-programs/occupational-therapy-doctorate/tuition-and-scholarship/otd-estimated-cost-of-attendance/,https://www.uws.edu/2025-2026-tuition-and-cost-of-attendance-details-doctor-of-occupational-therapy/,University of Texas Medical Branch Doctor of Occupational Therapy tuition cost of attendance,,
547,University of Texas at El Paso,,Texas,MOT,,url_found,3,medium,https://research.com/advice/online-occupational-therapy-masters-degree-program-costs-tuition-fees,https://www.utep.edu/extendeduniversity/utepconnect/tuition-and-fees/,University of Texas at El Paso Master of Occupational Therapy tuition cost of attendance,,
548,University of Texas at Tyler,,Texas,MOT,,url_found,3,high,https://www.uttyler.edu/admissions-aid/tuition-financial-aid-fees/tuition-fees/coa-odd/index.php,https://www.uttyler.edu/admissions-aid/tuition-financial-aid-fees/tuition-fees/graduate-tuition-fees.php,University of Texas at Tyler Master of Occupational Therapy tuition cost of attendance,,
549,University of Utah,,Utah,MOT,,url_found,3,high,https://financialaid.utah.edu/tuition-and-fees/cost-of-attendance-graduate-online.php,https://financialaid.utah.edu/tuition-and-fees/cost-of-attendance-graduate-general.php,University of Utah Master of Occupational Therapy tuition cost of attendance,,
550,"Emory and Henry University, Marion Campus",,Virginia,OTD,,url_found,3,high,https://www.emoryhenry.edu/financial-aid/tuition-fees/,https://www.emoryhenry.edu/live/profiles/5856-cost-of-attendance-coa,"Emory and Henry University, Marion Campus Doctor of Occupational Therapy tuition cost of attendance",,
554,James Madison University,,Virginia,MOT,,url_found,3,high,https://research.com/best-colleges/james-madison-university/tuition-fees,https://www.jmu.edu/ubo/tuition-and-fees/graduate.shtml,James Madison University Master of Occupational Therapy tuition cost of attendance,,
551,Mary Baldwin University,,Virginia,OTD,,url_found,3,high,https://catalog.marybaldwin.edu/graduate-tuition-and-fees,https://findmyorbit.com/tuition-fees/mary-baldwin-university,Mary Baldwin University Doctor of Occupational Therapy tuition cost of attendance,,
555,Radford University,,Virginia,MOT,,url_found,3,high,https://www.radford.edu/bursar/tuition-fees/online-programs.html,https://www.radford.edu/bursar/tuition-fees/index.html,Radford University Master of Occupational Therapy tuition cost of attendance,,
556,Shenandoah University,,Virginia,MOT,,url_found,3,medium,https://www.su.edu/occupational-therapy/doctorate-in-occupational-therapy/graduation-rates-cost-of-attendance/,https://www.su.edu/hornet-central/cost-of-attendance/cost-of-attendance-2024-2025/,Shenandoah University Master of Occupational Therapy tuition cost of attendance,,
552,Shenandoah University,,Virginia,OTD,,url_found,3,medium,https://www.su.edu/occupational-therapy/doctorate-in-occupational-therapy/graduation-rates-cost-of-attendance/,https://www.su.edu/hornet-central/tuition-fees/2025-2026-graduate-tuition-rates/,Shenandoah University Doctor of Occupational Therapy tuition cost of attendance,,
557,"Shenandoah University, Scholar Plaza Campus",,Virginia,MOT,,url_found,3,high,https://research.com/best-colleges/shenandoah-university/tuition-fees,https://www.su.edu/hornet-central/cost-of-attendance/,"Shenandoah University, Scholar Plaza Campus MOT tuition fees cost",,
553,Virginia Commonwealth University,,Virginia,OTD,,url_found,3,medium,https://sfs.vcu.edu/financial-aid/how-aid-works/understanding-cost-of-attendance/,https://occu.chp.vcu.edu/admissions/tuition-financial-aid-and-scholarships/,Virginia Commonwealth University Doctor of Occupational Therapy tuition cost of attendance,,
559,Eastern Washington University,,Washington,MOT,,url_found,3,medium,https://inside.ewu.edu/financialservices/student-financial-services/costs-and-fees/tuition-rates/,https://www.ewu.edu/apply/financial-aid-scholarships-office/cost-of-attendance/,Eastern Washington University Master of Occupational Therapy tuition cost of attendance,,
560,University of Puget Sound,,Washington,MOT,,url_found,3,high,https://www.pugetsound.edu/student-financial-services-current-graduate-students/graduate-tuition-fees,https://www.pugetsound.edu/admission/student-financial-services/tuition-fees,University of Puget Sound Master of Occupational Therapy tuition cost of attendance,,
558,University of Puget Sound,,Washington,OTD,,url_found,3,high,https://www.pugetsound.edu/student-financial-services-current-graduate-students/graduate-tuition-fees,https://www.pugetsound.edu/admission/student-financial-services/tuition-fees,University of Puget Sound Doctor of Occupational Therapy tuition cost of attendance,,
561,University of Washington,,Washington,MOT,,url_found,3,medium,https://research.com/advice/online-occupational-therapy-masters-degree-program-costs-tuition-fees,https://occupationaltherapy.smhs.gwu.edu/eotd-tuition-financial-aid,University of Washington Master of Occupational Therapy tuition cost of attendance,,
563,West Virginia University,,West Virginia,MOT,,url_found,3,medium,https://wvstateu.edu/admissions/financial-aid/2025-2026-cost-of-attendance/,https://medicine.wvu.edu/ot/masters-mot/cost-of-attendance/,West Virginia University MOT tuition fees cost,,2025
562,West Virginia University,,West Virginia,OTD,,url_found,3,medium,https://www.uws.edu/2025-2026-tuition-and-cost-of-attendance-details-doctor-of-occupational-therapy/,https://medicine.wvu.edu/ot/doctorate-otd/cost-of-attendance/,West Virginia University Doctor of Occupational Therapy tuition cost of attendance,,2025
568,Carroll University,,Wisconsin,MOT,,url_found,3,high,https://www.carrollu.edu/financial-aid/graduate-students/tuition,https://www.carrollu.edu/admission/international/graduate/cost-of-attendance,Carroll University Master of Occupational Therapy tuition cost of attendance,,
569,Concordia University Wisconsin,,Wisconsin,MOT,,url_found,3,high,https://research.com/best-colleges/concordia-university-wisconsin/tuition-fees,https://catalog.cuw.edu/graduate/university/tuition-fees/,Concordia University Wisconsin MOT tuition fees cost,,
564,Concordia University Wisconsin,,Wisconsin,OTD,,url_found,3,medium,https://www.cuw.edu/admissions/undergraduate-admissions/tuition-fees.html,https://catalog.cuw.edu/undergraduate/university/tuition-fees/,Concordia University Wisconsin OTD tuition fees cost,,
565,Marquette University,,Wisconsin,OTD,,url_found,3,medium,https://www.uws.edu/2025-2026-tuition-and-cost-of-attendance-details-doctor-of-occupational-therapy/,https://www.marquette.edu/central/financial-aid/resources/cost-of-attendance-professional-degrees.php,Marquette University Doctor of Occupational Therapy tuition cost of attendance,,2025
570,Mount Mary University,,Wisconsin,MOT,,url_found,3,high,https://mtmary.edu/costs-aid/cost-of-attendance/graduate-tuition.html,https://www.tuitionrewards.com/colleges/89/mount-mary-university,Mount Mary University Master of Occupational Therapy tuition cost of attendance,,
566,Mount Mary University,,Wisconsin,OTD,,url_found,3,high,https://mtmary.edu/costs-aid/cost-of-attendance/graduate-tuition.html,https://mtmary.edu/footer/documents/2025-cost-and-aid-sheet-gr.pdf,Mount Mary University Doctor of Occupational Therapy tuition cost of attendance,,
571,"University of Wisconsin, LaCrosse",,Wisconsin,MOT,,url_found,3,medium,https://catalog.uwlax.edu/graduate/expensesfinancialaidscholarships/tuitionandfees/,https://www.uwlax.edu/admissions/afford/tuition-and-housing-costs/,"University of Wisconsin, LaCrosse MOT tuition fees cost",,
567,"University of Wisconsin, Madison",,Wisconsin,OTD,,url_found,3,medium,https://financialaid.wisc.edu/cost-of-attendance/,https://occupationaltherapy.education.wisc.edu/admissions/tuition-scholarships-and-financial-aid/,"University of Wisconsin, Madison Doctor of Occupational Therapy tuition cost of attendance",,
572,"University of Wisconsin, Milwaukee",,Wisconsin,MOT,,url_found,3,medium,https://uwm.edu/finances/finances/estimating-your-costs/tuition/,https://uwm.edu/finances/finances/cost-of-attendance/,"University of Wisconsin, Milwaukee Master of Occupational Therapy tuition cost of attendance",,
